('alejar', 1.0)
('doctorado', 0.42874646285627205)
('libro', 0.4173111630559929)
('texto', 0.38235294117647056)
('tesis', 0.3235294117647059)
('bueno', 0.24986122674478856)
('colonización', 0.21693045781865614)
('conforme', 0.2100420126042015)
('vez', 0.19765636051818702)
('cada', 0.1919079063021604)
('ahí', 0.18712029714127992)
('lambiscón', 0.18190171877724973)
('escenario', 0.1688801323682996)
('pensar', 0.16419739435729636)
('centavo', 0.1626978433639921)
('sobra', 0.16169041669088866)
('libertad', 0.15877683720748895)
('complicado', 0.15339299776947407)
('leer', 0.15158476564770812)
('ir', 0.1483773024199086)
('usted', 0.14330919494215844)
('hombre', 0.14208952003890132)
('chiapaneco', 0.13750477455423168)
('aferrar', 0.12964074471043285)
('común', 0.12862393885688161)
('protestar', 0.12862393885688161)
('simpatía', 0.12862393885688161)
('investigar', 0.1237684428720843)
('sentir', 0.1237684428720843)
('abono', 0.12126781251816648)
('abundante', 0.12126781251816648)
('acoplar', 0.12126781251816648)
('agonía', 0.12126781251816648)
('amador', 0.12126781251816648)
('arena', 0.12126781251816648)
('atracar', 0.12126781251816648)
('bienintencionado', 0.12126781251816648)
('castigo', 0.12126781251816648)
('catastrófico', 0.12126781251816648)
('cautivo', 0.12126781251816648)
('cañedo', 0.12126781251816648)
('concepción', 0.12126781251816648)
('constituyente', 0.12126781251816648)
('contestar', 0.12126781251816648)
('contradecir', 0.12126781251816648)
('conveniente', 0.12126781251816648)
('coro', 0.12126781251816648)
('costumbre', 0.12126781251816648)
('deleznable', 0.12126781251816648)
('delinear', 0.12126781251816648)
('desahogado', 0.12126781251816648)
('dijérase', 0.12126781251816648)
('disciplina', 0.12126781251816648)
('enfermera', 0.12126781251816648)
('envío', 0.12126781251816648)
('estampa', 0.12126781251816648)
('estanflación', 0.12126781251816648)
('exagerar', 0.12126781251816648)
('finiquitar', 0.12126781251816648)
('foto', 0.12126781251816648)
('fotoshop', 0.12126781251816648)
('grato', 0.12126781251816648)
('grieta', 0.12126781251816648)
('honesto', 0.12126781251816648)
('iberoamericana', 0.12126781251816648)
('idóneo', 0.12126781251816648)
('imbecilidad', 0.12126781251816648)
('inmundo', 0.12126781251816648)
('internar', 0.12126781251816648)
('intimamente', 0.12126781251816648)
('investidura', 0.12126781251816648)
('jurado', 0.12126781251816648)
('libra', 0.12126781251816648)
('martin', 0.12126781251816648)
('masa', 0.12126781251816648)
('matar', 0.12126781251816648)
('mezcla', 0.12126781251816648)
('oti', 0.12126781251816648)
('pc', 0.12126781251816648)
('postración', 0.12126781251816648)
('premio', 0.12126781251816648)
('reconquista', 0.12126781251816648)
('reflexionar', 0.12126781251816648)
('refrán', 0.12126781251816648)
('religiosa', 0.12126781251816648)
('respetable', 0.12126781251816648)
('sabedores', 0.12126781251816648)
('sangriento', 0.12126781251816648)
('shanik', 0.12126781251816648)
('suelte', 0.12126781251816648)
('suéltelo', 0.12126781251816648)
('tarjetahabientes', 0.12126781251816648)
('tercero', 0.12126781251816648)
('teórica', 0.12126781251816648)
('unísono', 0.12126781251816648)
('velazco', 0.12126781251816648)
('viviento', 0.12126781251816648)
('señor', 0.11886623189198178)
('director', 0.11828780397326606)
('gerente', 0.11259433727776125)
('socioeconómico', 0.11259433727776125)
('aguinaco', 0.10846522890932807)
('efervescencia', 0.10846522890932807)
('inaplazable', 0.10846522890932807)
('méxicocuernavaca', 0.10846522890932807)
('peligrosamente', 0.10846522890932807)
('prodigar', 0.10846522890932807)
('expresar', 0.10502100630210075)
('transformar', 0.10502100630210075)
('veredicto', 0.10502100630210075)
('desear', 0.10394383930128555)
('desarrollar', 0.10249000771134847)
('actuar', 0.10188534162169867)
('asesino', 0.10090091909944687)
('cheque', 0.10090091909944687)
('salir', 0.09970380056707415)
('habla', 0.09901475429766744)
('entrar', 0.0983611844205792)
('gastar', 0.09513029883089881)
('supremo', 0.09469425238482126)
('justicia', 0.09455108089287506)
('cosa', 0.09316051410668051)
('chapa', 0.09095085938862486)
('efectuar', 0.09007546982220899)
('meter', 0.08823529411764706)
('ortiz', 0.08823529411764706)
('variar', 0.08751750525175062)
('pasado', 0.08712136837380642)
('agradecer', 0.08574929257125441)
('cansancio', 0.08574929257125441)
('conceder', 0.08574929257125441)
('duro', 0.08574929257125441)
('estratosférico', 0.08574929257125441)
('faltar', 0.08574929257125441)
('feria', 0.08574929257125441)
('ideal', 0.08574929257125441)
('inclinar', 0.08574929257125441)
('infantil', 0.08574929257125441)
('inteligencia', 0.08574929257125441)
('introducir', 0.08574929257125441)
('socorrer', 0.08574929257125441)
('teoría', 0.08574929257125441)
('tercera', 0.08574929257125441)
('competencia', 0.08515994337054893)
('marzo', 0.08515994337054893)
('rumbo', 0.08388269992021519)
('especie', 0.08346223261119859)
('acaso', 0.08318903308077029)
('igual', 0.08318903308077029)
('mujer', 0.08318903308077029)
('programa', 0.08273960227720373)
('arreglo', 0.08134892168199605)
('convenir', 0.08134892168199605)
('rica', 0.08134892168199605)
('viejo', 0.08134892168199605)
('si', 0.0810565687279525)
('deprimir', 0.08084520834544433)
('despejar', 0.08084520834544433)
('impunidad', 0.08084520834544433)
('lejos', 0.08084520834544433)
('nómina', 0.08084520834544433)
('palma', 0.08084520834544433)
('scanner', 0.08084520834544433)
('tribuna', 0.08084520834544433)
('tripulación', 0.08084520834544433)
('cantidad', 0.07986523020975031)
('acabar', 0.07938841860374447)
('fundamental', 0.07938841860374447)
('gracias', 0.07938841860374447)
('intenso', 0.07938841860374447)
('someter', 0.07938841860374447)
('televisión', 0.07938841860374447)
