('banquero', 0.9999999999999998)
('allí', 0.31948922553234865)
('santiago', 0.31139957766460913)
('dueño', 0.3046358979224712)
('genoves', 0.272474630456533)
('convención', 0.26650089544451305)
('bolseros', 0.2611164839335467)
('sobrio', 0.2611164839335467)
('sociólogo', 0.2611164839335467)
('pena', 0.25347238853226545)
('manejo', 0.23618874648666505)
('apenas', 0.22630095274240716)
('economista', 0.22627786434233255)
('cancún', 0.22473328748774737)
('depositante', 0.21759706994462227)
('desincorporación', 0.21759706994462227)
('psicólogo', 0.21759706994462227)
('suiza', 0.21759706994462227)
('recurso', 0.20874990183877448)
('nombramiento', 0.2030905986149808)
('dinero', 0.19383518010351283)
('clara', 0.1914854215512676)
('sólo', 0.19047734672383734)
('creer', 0.18609684207969415)
('cuenta', 0.1850228733669098)
('empresario', 0.18213356485108043)
('nadie', 0.1797866299901979)
('decir', 0.17854191019308466)
('poder', 0.1764143733430786)
('administrador', 0.17407765595569785)
('filósofo', 0.17407765595569782)
('impreciso', 0.17407765595569782)
('parar', 0.17407765595569782)
('sabio', 0.17407765595569782)
('supervisar', 0.17407765595569782)
('talento', 0.17407765595569782)
('torpeza', 0.17407765595569782)
('viva', 0.17407765595569782)
('hacer', 0.16903556740568287)
('malo', 0.1685499656158105)
('muestra', 0.16666666666666663)
('httpwwwexcelsiorcommxarthtml', 0.16632982805024824)
('político', 0.15584716206816715)
('tratar', 0.15542413245411335)
('discurso', 0.1538643637241659)
('excelente', 0.1538643637241659)
('viento', 0.1538643637241659)
('chiapas', 0.15286004069373665)
('activo', 0.1523179489612356)
('dar', 0.1504306974072047)
('empresa', 0.14981760594337362)
('crear', 0.14952499315243512)
('mayor', 0.14646464646464644)
('doble', 0.14519080172812554)
('pleno', 0.14506471329641488)
('experiencia', 0.14484136487558028)
('extender', 0.14484136487558028)
('sistema', 0.1436108906195528)
('educación', 0.14360673947588817)
('señalar', 0.14360673947588817)
('cantidad', 0.14330628815037813)
('grande', 0.1428645808152796)
('voluntad', 0.14272480642961252)
('bancario', 0.14213381090374028)
('señor', 0.14016054795770005)
('hoy', 0.13926984075895513)
('fiscal', 0.13926212476455826)
('además', 0.13891812557774844)
('económico', 0.13859741276091178)
('parte', 0.1385137051400615)
('asir', 0.13777676878388795)
('httpwwwexcelsiorcommxedihtml', 0.13721510754924343)
('año', 0.13574799603500018)
('banca', 0.13466054463872648)
('si', 0.13453567048882628)
('perspectiva', 0.1343433226559697)
('pretender', 0.13430382733756338)
('situación', 0.13413584249716493)
('ir', 0.13312051063847863)
('excelsior', 0.1306104966184421)
('banobras', 0.13055824196677335)
('crediticia', 0.13055824196677335)
('declarado', 0.13055824196677335)
('enseñanza', 0.13055824196677335)
('fideicomiso', 0.13055824196677335)
('gana', 0.13055824196677335)
('gesticulaciones', 0.13055824196677335)
('interactiva', 0.13055824196677335)
('irrisorio', 0.13055824196677335)
('lix', 0.13055824196677335)
('macho', 0.13055824196677335)
('monstruoso', 0.13055824196677335)
('nacionalista', 0.13055824196677335)
('navío', 0.13055824196677335)
('ostentosamente', 0.13055824196677335)
('panorama', 0.13055824196677335)
('recaer', 0.13055824196677335)
('ruptura', 0.13055824196677335)
('pasa', 0.12989718332941097)
('httpwwwexcelsiorcommxfinhtml', 0.1294624486485681)
('ahorro', 0.1266600992762247)
('borde', 0.1256297269074015)
('estabilidad', 0.1256297269074015)
('sino', 0.12503618468739855)
('emodhtm', 0.12309149097933272)
('entender', 0.12309149097933272)
('media', 0.12309149097933272)
('terreno', 0.12309149097933272)
('martes', 0.12138259513971535)
('problema', 0.12110601416389966)
('sergio', 0.1207011373963169)
('casi', 0.12018860371203925)
('social', 0.11997474481714639)
('existir', 0.11884915729460735)
('prueba', 0.11844484241978356)
('lado', 0.11696833776625619)
('presario', 0.11631052629980884)
('jabón', 0.11605177063713189)
('jubilado', 0.11605177063713189)
('materia', 0.11605177063713189)
('olor', 0.11605177063713189)
('pregunta', 0.11605177063713189)
('réditos', 0.11605177063713189)
('sobrado', 0.11605177063713189)
('alianza', 0.1154985755263527)
('querer', 0.11495012246792571)
('exponer', 0.1144727614064285)
('política', 0.1140518544690331)
('bastar', 0.11396057645963793)
('inducir', 0.11396057645963793)
('mantener', 0.11362977583012392)
('disponer', 0.11331490227483414)
('instituto', 0.11313893217116627)
('ejecutivo', 0.11295649894498098)
('público', 0.11154343380235061)
('proteína', 0.11134044285378082)
('compromiso', 0.11009637651263604)
('quitar', 0.11009637651263604)
('regular', 0.11009637651263604)
('falta', 0.10965861582662816)
('director', 0.10915708495934927)
('primero', 0.10884482237494651)
('tronar', 0.10879853497231114)
('diario', 0.1086310236566852)
('resultado', 0.10840727259799848)
('pueblo', 0.1083785004536336)
('nuevo', 0.10812825880933104)
('deber', 0.10810821748316214)
('aquí', 0.10795837927188262)
('importante', 0.1078779547776784)
('planta', 0.10770505460691614)
('investigar', 0.10660035817780522)
('general', 0.1059402876939547)
('llegar', 0.10586970968934836)
('institución', 0.10573013661495896)
('cometido', 0.10555008273018726)
('conocimiento', 0.10555008273018726)
('descontar', 0.10555008273018726)
('tocar', 0.10555008273018726)
('pedir', 0.10446386175466811)
('reconocer', 0.10444659357341869)
('trabajadora', 0.10444659357341869)
('presentar', 0.10329178050160583)
('reunión', 0.10285882219856124)
('grupo', 0.10261988266449325)
('corrupción', 0.10241831129983783)
('lunes', 0.10231953209344857)
('california', 0.10156734322380509)
('conflicto', 0.10112997936948631)
('mercado', 0.10107842189513386)
('conforme', 0.10050378152592121)
('dolores', 0.10050378152592121)
